postcode,sector,easting,northing,localAuthority,altitude,soilType
EN5 2AU,EN5 2,523658.0,195395.0,Barnet,90,Unsurveyed/Urban
EN5 1QF,EN5 1,525900.0,195979.0,Barnet,80,Unsurveyed/Urban
SE10 0TE,SE10 0,539223.0,178736.0,Greenwich,10,Unsurveyed/Urban
GU19 5ET,GU19 5,490098.0,162923.0,Surrey Heath,90,Podzols
CT1 2FZ,CT1 2,614422.0,157633.0,Canterbury,10,Unsurveyed/Urban
HP22 6ED,HP22 6,486876.0,207889.0,Buckinghamshire,130,Leptosols
CR0 2LP,CR0 2,532771.0,167641.0,Croydon,50,Unsurveyed/Urban
RH6 7JU,RH6 7,528449.0,143973.0,Reigate and Banstead,60,Gleysols
TW20 8EE,TW20 8,502556.0,170778.0,Runnymede,20,Unsurveyed/Urban
GU15 3HP,GU15 3,486317.0,160211.0,Surrey Heath,70,Unsurveyed/Urban
DA17 5HQ,DA17 5,548677.0,178990.0,Bexley,10,Unsurveyed/Urban
BN3 7BX,BN3 7,528481.0,105981.0,Brighton and Hove,30,Unsurveyed/Urban
BR5 2BB,BR5 2,546531.0,166985.0,Bromley,50,Unsurveyed/Urban
DA17 6EW,DA17 6,549552.0,178638.0,Bexley,50,Unsurveyed/Urban
RM13 9LR,RM13 9,553318.0,183259.0,Havering,10,Unsurveyed/Urban
GU9 9AZ,GU9 9,484802.0,149519.0,Waverley,130,Unsurveyed/Urban
NW1 2AR,NW1 2,530130.0,182916.0,Camden,20,Unsurveyed/Urban
W1T 5JA,W1T 5,529177.0,182164.0,Camden,30,Unsurveyed/Urban
GU2 7ST,GU2 7,497912.0,149578.0,Guildford,70,Unsurveyed/Urban
W12 9SG,W12 9,521738.0,179468.0,Hammersmith and Fulham,10,Unsurveyed/Urban
SW11 1EU,SW11 1,527349.0,175049.0,Wandsworth,10,Unsurveyed/Urban
W2 3HJ,W2 3,526173.0,180660.0,Westminster,20,Unsurveyed/Urban
CT1 1RL,CT1 1,616318.0,157578.0,Canterbury,40,Unsurveyed/Urban
N1 7DW,N1 7,532289.0,183638.0,Islington,20,Unsurveyed/Urban
RG31 6QA,RG31 6,466494.0,175057.0,West Berkshire,70,Unsurveyed/Urban
GU11 3RR,GU11 3,487316.0,148827.0,Rushmoor,80,Cambisols
SL1 7EH,SL1 7,492465.0,181677.0,Buckinghamshire,30,Unsurveyed/Urban
SL2 5HR,SL2 5,498570.0,180984.0,Slough,30,Unsurveyed/Urban
SO51 0JJ,SO51 0,430043.0,126307.0,Test Valley,30,Luvisols
KT20 7QF,KT20 7,521976.0,154751.0,Reigate and Banstead,170,Luvisols
SS3 8YA,SS3 8,592915.0,186514.0,Southend-on-Sea,10,Luvisols
CM14 5NY,CM14 5,557476.0,192828.0,Brentwood,50,Unsurveyed/Urban
CR0 3TB,CR0 3,531695.0,166334.0,Croydon,50,Unsurveyed/Urban
SW5 9XJ,SW5 9,526217.0,177763.0,Kensington and Chelsea,0,Unsurveyed/Urban
OX12 9NQ,OX12 9,439914.0,180859.0,West Berkshire,150,Luvisols
SS1 3RB,SS1 3,591321.0,186527.0,Southend-on-Sea,10,Luvisols
ME16 8AP,ME16 8,574868.0,155369.0,Maidstone,40,Unsurveyed/Urban
N7 8PF,N7 8,531048.0,184894.0,Islington,40,Unsurveyed/Urban
BN15 0BT,BN15 0,516687.0,104783.0,Adur,10,Cambisols
OX9 2AP,OX9 2,469969.0,205816.0,South Oxfordshire,70,Unsurveyed/Urban
TW16 6SR,TW16 6,510335.0,168896.0,Spelthorne,20,Unsurveyed/Urban
RH12 5JA,RH12 5,517828.0,133462.0,Horsham,50,Luvisols
DA4 0DP,DA4 0,554552.0,167070.0,Sevenoaks,40,Leptosols
W2 5JR,W2 5,525553.0,181219.0,Westminster,20,Unsurveyed/Urban
CT7 9HB,CT7 9,629907.0,169803.0,Thanet,10,Cambisols
N19 4HJ,N19 4,530366.0,186728.0,Islington,40,Unsurveyed/Urban
GU25 4RP,GU25 4,499555.0,168155.0,Runnymede,40,Mixed
W1S 3NQ,W1S 3,529052.0,180733.0,Westminster,20,Unsurveyed/Urban
RG8 0TY,RG8 0,467024.0,184300.0,South Oxfordshire,180,Luvisols
IG1 4EU,IG1 4,543875.0,186806.0,Redbridge,10,Unsurveyed/Urban
E5 0BH,E5 0,535923.0,185932.0,Hackney,10,Unsurveyed/Urban
RM8 1BA,RM8 1,548841.0,187377.0,Barking and Dagenham,20,Unsurveyed/Urban
RG20 0LB,RG20 0,443027.0,164472.0,West Berkshire,100,Planosols
DA12 4AJ,DA12 4,565971.0,172108.0,Gravesham,30,Unsurveyed/Urban
BN25 3BG,BN25 3,549312.0,100377.0,Lewes,40,Unsurveyed/Urban
CR8 4EW,CR8 4,530815.0,159758.0,Croydon,130,Unsurveyed/Urban
SE9 1TR,SE9 1,543021.0,174487.0,Greenwich,70,Unsurveyed/Urban
E9 7TS,E9 7,535395.0,184008.0,Hackney,10,Unsurveyed/Urban
RG20 6NE,RG20 6,452401.0,179931.0,West Berkshire,110,Cambisols
OX14 2RG,OX14 2,450945.0,199066.0,Vale of White Horse,60,Unsurveyed/Urban
N1 6RX,N1 6,533441.0,183147.0,Hackney,20,Unsurveyed/Urban
BN22 7LP,BN22 7,562487.0,100402.0,Eastbourne,10,Unsurveyed/Urban
CT6 6DJ,CT6 6,618403.0,168030.0,Canterbury,20,Unsurveyed/Urban
RG42 3TT,RG42 3,488300.0,169973.0,Bracknell Forest,70,Planosols
HP15 7TG,HP15 7,489722.0,194924.0,Buckinghamshire,170,Unsurveyed/Urban
HA8 6PE,HA8 6,518630.0,191740.0,Harrow,60,Unsurveyed/Urban
TN40 2PX,TN40 2,576157.0,108159.0,Rother,20,Unsurveyed/Urban
TN10 3LA,TN10 3,558970.0,148513.0,Tonbridge and Malling,40,Unsurveyed/Urban
SO16 6NB,SO16 6,440514.0,115809.0,Southampton,50,Unsurveyed/Urban
RH10 5LR,RH10 5,527761.0,134831.0,Crawley,80,Arenosols
KT18 5UA,KT18 5,522934.0,158679.0,Reigate and Banstead,130,Unsurveyed/Urban
CT13 0ES,CT13 0,629262.0,154462.0,Dover,40,Luvisols
SS7 4BN,SS7 4,576984.0,188599.0,Castle Point,20,Unsurveyed/Urban
TW3 4LQ,TW3 4,512840.0,176419.0,Hounslow,30,Unsurveyed/Urban
UB7 9NG,UB7 9,506503.0,179970.0,Hillingdon,30,Unsurveyed/Urban
BN43 5EU,BN43 5,521486.0,105161.0,Adur,10,Unsurveyed/Urban
PO20 2HP,PO20 2,490374.0,106826.0,Chichester,20,Luvisols
NW10 2TU,NW10 2,521483.0,185036.0,Brent,40,Unsurveyed/Urban
SW1A 1LD,SW1A 1,529182.0,180304.0,Westminster,20,Unsurveyed/Urban
SS17 9JP,SS17 9,571927.0,183816.0,Thurrock,10,Luvisols
ME1 3DA,ME1 3,574339.0,167364.0,Medway,50,Unsurveyed/Urban
SE1 2EG,SE1 2,533182.0,179927.0,Southwark,10,Unsurveyed/Urban
BR2 9XT,BR2 9,540421.0,169620.0,Bromley,70,Unsurveyed/Urban
SS4 1AE,SS4 1,587902.0,190738.0,Rochford,10,Unsurveyed/Urban
SL1 1RW,SL1 1,498449.0,180020.0,Slough,30,Unsurveyed/Urban
SW17 8LG,SW17 8,528119.0,171347.0,Wandsworth,30,Unsurveyed/Urban
KT16 9FF,KT16 9,503361.0,166751.0,Runnymede,20,Unsurveyed/Urban
SW14 8DB,SW14 8,521289.0,175554.0,Richmond upon Thames,10,Unsurveyed/Urban
ME4 3EE,ME4 3,576746.0,170502.0,Medway,10,Unsurveyed/Urban
BN5 9UG,BN5 9,520765.0,115985.0,Horsham,20,Luvisols
RH5 5SP,RH5 5,512287.0,140764.0,Mole Valley,80,Gleysols
ME15 7RE,ME15 7,576897.0,154975.0,Maidstone,40,Unsurveyed/Urban
N6 5PS,N6 5,529059.0,187614.0,Haringey,80,Unsurveyed/Urban
TW20 9NQ,TW20 9,500815.0,170613.0,Runnymede,20,Unsurveyed/Urban
RG20 8JA,RG20 8,439939.0,173655.0,West Berkshire,100,Luvisols
GU32 3LJ,GU32 3,473946.0,123194.0,East Hampshire,70,Luvisols
N6 5XG,N6 5,528885.0,187270.0,Haringey,100,Unsurveyed/Urban
NW10 3SG,NW10 3,522373.0,184091.0,Brent,50,Unsurveyed/Urban
SE1 3SA,SE1 3,532839.0,179802.0,Southwark,10,Unsurveyed/Urban
BN8 4HE,BN8 4,539944.0,120965.0,Lewes,50,Luvisols
DA8 3BS,DA8 3,550355.0,177339.0,Bexley,50,Unsurveyed/Urban
PO20 8JU,PO20 8,480696.0,96392.0,Chichester,10,Gleysols
RG20 7HU,RG20 7,442750.0,180304.0,West Berkshire,190,Luvisols
ME2 1BF,ME2 1,570452.0,163719.0,Medway,10,Cambisols
SL0 9RE,SL0 9,502837.0,181130.0,Buckinghamshire,40,Cambisols
SE15 6LG,SE15 6,533584.0,177258.0,Southwark,10,Unsurveyed/Urban
RG22 5RJ,RG22 5,460258.0,149451.0,Basingstoke and Deane,130,Leptosols
EC1Y 2AF,EC1Y 2,532781.0,182105.0,Islington,20,Unsurveyed/Urban
ME3 7BS,ME3 7,571057.0,171326.0,Gravesham,70,Luvisols
GU10 2ZQ,GU10 2,483794.0,146815.0,Waverley,70,Unsurveyed/Urban
SW5 0HE,SW5 0,525709.0,178478.0,Kensington and Chelsea,10,Unsurveyed/Urban
W9 2EU,W9 2,525250.0,182498.0,Westminster,30,Unsurveyed/Urban
RH15 0JS,RH15 0,531803.0,118842.0,Mid Sussex,60,Unsurveyed/Urban
E14 9AG,E14 9,536915.0,181202.0,Tower Hamlets,10,Unsurveyed/Urban
N22 8QN,N22 8,530631.0,191516.0,Haringey,30,Unsurveyed/Urban
PO21 3AT,PO21 3,491004.0,98955.0,Arun,10,Unsurveyed/Urban
BN41 2TL,BN41 2,525229.0,106857.0,Brighton and Hove,30,Unsurveyed/Urban
PO19 8RU,PO19 8,485860.0,103291.0,Chichester,10,Mixed
CT2 7AB,CT2 7,614749.0,159232.0,Canterbury,20,Unsurveyed/Urban
EC2N 2HA,EC2N 2,532955.0,181354.0,City of London,10,Unsurveyed/Urban
SL2 1PB,SL2 1,496640.0,182149.0,Slough,40,Cambisols
SE21 7LS,SE21 7,533406.0,172634.0,Southwark,50,Unsurveyed/Urban
SW16 5AJ,SW16 5,529197.0,169954.0,Lambeth,30,Unsurveyed/Urban
BR3 4PW,BR3 4,536793.0,169454.0,Bromley,30,Unsurveyed/Urban
NW9 7BN,NW9 7,522218.0,187730.0,Barnet,50,Unsurveyed/Urban
NW3 1JS,NW3 1,526565.0,186042.0,Camden,110,Cambisols
ME7 1PP,ME7 1,577779.0,168838.0,Medway,30,Unsurveyed/Urban
UB4 9DZ,UB4 9,511497.0,181978.0,Hillingdon,30,Unsurveyed/Urban
TW3 4DL,TW3 4,513598.0,176214.0,Hounslow,20,Unsurveyed/Urban
TW18 2SG,TW18 2,504630.0,169699.0,Spelthorne,20,Unsurveyed/Urban
BR1 3QA,BR1 3,539993.0,169810.0,Bromley,70,Unsurveyed/Urban
TW14 9BU,TW14 9,510300.0,173323.0,Hounslow,20,Unsurveyed/Urban
HA1 1FE,HA1 1,515821.0,188696.0,Harrow,60,Unsurveyed/Urban
OX10 8FF,OX10 8,460339.0,189757.0,South Oxfordshire,50,Luvisols
HP19 8NH,HP19 8,479661.0,214734.0,Buckinghamshire,80,Stagnosols
RG10 0HJ,RG10 0,482262.0,176634.0,Windsor and Maidenhead,40,Planosols
DA2 7HL,DA2 7,550972.0,171199.0,Dartford,50,Unsurveyed/Urban
ME15 9NT,ME15 9,578821.0,152056.0,Maidstone,100,Cambisols
RG4 9NX,RG4 9,471213.0,180244.0,South Oxfordshire,80,Luvisols
SE14 5JH,SE14 5,535375.0,177129.0,Lewisham,10,Unsurveyed/Urban
BN6 8LD,BN6 8,531186.0,115248.0,Mid Sussex,50,Unsurveyed/Urban
KT22 8ER,KT22 8,516648.0,156184.0,Mole Valley,40,Unsurveyed/Urban
RG22 6TP,RG22 6,461589.0,151561.0,Basingstoke and Deane,100,Unsurveyed/Urban
W1K 1QY,W1K 1,528544.0,179980.0,Westminster,20,Unsurveyed/Urban
CM14 4UH,CM14 4,559236.0,194249.0,Brentwood,100,Unsurveyed/Urban
SW17 0TZ,SW17 0,526609.0,171747.0,Wandsworth,10,Unsurveyed/Urban
GU11 3SL,GU11 3,487130.0,149209.0,Rushmoor,80,Unsurveyed/Urban
MK17 9AF,MK17 9,489179.0,230438.0,Buckinghamshire,80,Luvisols
W1W 5PF,W1W 5,528883.0,181939.0,Westminster,30,Unsurveyed/Urban
RG6 4BE,RG6 4,475232.0,170130.0,Wokingham,50,Gleysols
TN23 5PD,TN23 5,599713.0,141323.0,Ashford,50,Unsurveyed/Urban
HA8 7DX,HA8 7,519320.0,191440.0,Harrow,60,Unsurveyed/Urban
RH10 4PH,RH10 4,535103.0,138036.0,Mid Sussex,120,Luvisols
CR4 3NQ,CR4 3,527187.0,169408.0,Merton,20,Unsurveyed/Urban
SW18 1HF,SW18 1,525495.0,174903.0,Wandsworth,10,Cambisols
N1 7WT,N1 7,531630.0,183943.0,Islington,40,Unsurveyed/Urban
ME14 5QT,ME14 5,577194.0,156765.0,Maidstone,70,Unsurveyed/Urban
CR0 4QY,CR0 4,530359.0,164717.0,Sutton,40,Unsurveyed/Urban
SW2 4QH,SW2 4,530173.0,173422.0,Lambeth,40,Unsurveyed/Urban
GU4 7LU,GU4 7,501254.0,152167.0,Guildford,40,Cambisols
RG9 5AL,RG9 5,470036.0,186910.0,South Oxfordshire,190,Luvisols
OX14 5EL,OX14 5,449698.0,196732.0,Vale of White Horse,50,Mixed
E1 3HY,E1 3,535437.0,181777.0,Tower Hamlets,10,Unsurveyed/Urban
TN29 0LH,TN29 0,610391.0,129709.0,Folkestone and Hythe,0,Gleysols
SO32 1JW,SO32 1,454841.0,117575.0,Winchester,50,Stagnosols
PO16 8HA,PO16 8,461071.0,106065.0,Fareham,20,Unsurveyed/Urban
SW2 5BB,SW2 5,530421.0,174624.0,Lambeth,30,Unsurveyed/Urban
RG2 9PH,RG2 9,476193.0,166959.0,Wokingham,70,Luvisols
W9 2QB,W9 2,525988.0,182150.0,Westminster,30,Unsurveyed/Urban
ME13 9AP,ME13 9,606099.0,159312.0,Swale,40,Luvisols
W1J 6QX,W1J 6,528874.0,180759.0,Westminster,20,Unsurveyed/Urban
SO43 7GA,SO43 7,427975.0,109363.0,New Forest,50,Planosols
KT16 8BT,KT16 8,504270.0,166154.0,Runnymede,20,Unsurveyed/Urban
RH15 8YZ,RH15 8,529752.0,118802.0,Mid Sussex,30,Planosols
TN18 5PS,TN18 5,581218.0,127670.0,Tunbridge Wells,40,Planosols
NW10 2UF,NW10 2,521488.0,185023.0,Brent,40,Unsurveyed/Urban
NW6 1JQ,NW6 1,525585.0,185157.0,Camden,70,Unsurveyed/Urban
PO22 9RJ,PO22 9,493762.0,100418.0,Arun,10,Unsurveyed/Urban
EC3A 7BX,EC3A 7,533444.0,181334.0,City of London,10,Unsurveyed/Urban
SO22 6RP,SO22 6,447220.0,130130.0,Winchester,70,Unsurveyed/Urban
HA8 7AX,HA8 7,519541.0,192202.0,Barnet,60,Unsurveyed/Urban
BR5 2BY,BR5 2,546628.0,167440.0,Bromley,50,Unsurveyed/Urban
HP12 4EP,HP12 4,483825.0,191975.0,Buckinghamshire,150,Unsurveyed/Urban
GU15 3BP,GU15 3,487646.0,160642.0,Surrey Heath,80,Unsurveyed/Urban
SS6 7EA,SS6 7,580619.0,190766.0,Rochford,60,Unsurveyed/Urban
N19 4QU,N19 4,530434.0,187449.0,Islington,40,Unsurveyed/Urban
TN4 8ET,TN4 8,558008.0,139740.0,Tunbridge Wells,120,Unsurveyed/Urban
GU14 7NT,GU14 7,486883.0,155715.0,Rushmoor,70,Unsurveyed/Urban
DA3 7ND,DA3 7,561825.0,168813.0,Dartford,90,Unsurveyed/Urban
RG9 3JS,RG9 3,477312.0,179722.0,South Oxfordshire,40,Luvisols
GU11 3JF,GU11 3,485922.0,150550.0,Rushmoor,110,Unsurveyed/Urban
GU34 2QQ,GU34 2,472884.0,139993.0,East Hampshire,100,Mixed
ME3 8TN,ME3 8,578363.0,175690.0,Medway,50,Stagnosols
NW4 1QH,NW4 1,523216.0,189475.0,Barnet,80,Unsurveyed/Urban
SO50 8NX,SO50 8,447724.0,118719.0,Eastleigh,20,Unsurveyed/Urban
GU12 6NZ,GU12 6,489700.0,150180.0,Guildford,80,Planosols
EN5 2RA,EN5 2,523847.0,196292.0,Barnet,120,Unsurveyed/Urban
BH25 5NT,BH25 5,424421.0,96219.0,New Forest,40,Leptosols
EN5 2UR,EN5 2,523511.0,195936.0,Barnet,100,Unsurveyed/Urban
RH7 6NB,RH7 6,536332.0,142290.0,Tandridge,60,Luvisols
ME4 4HB,ME4 4,575542.0,168003.0,Medway,10,Unsurveyed/Urban
HP21 7RW,HP21 7,482696.0,213542.0,Buckinghamshire,80,Unsurveyed/Urban
WC2H 7JX,WC2H 7,529915.0,180752.0,Westminster,20,Unsurveyed/Urban
SW18 1GG,SW18 1,525194.0,175122.0,Wandsworth,10,Unsurveyed/Urban
NW2 5EH,NW2 5,522593.0,184936.0,Brent,40,Unsurveyed/Urban
SS16 4DT,SS16 4,571795.0,188028.0,Basildon,40,Unsurveyed/Urban
SS8 9AU,SS8 9,579324.0,183833.0,Castle Point,0,Unsurveyed/Urban
RM12 4NT,RM12 4,553536.0,186289.0,Havering,20,Unsurveyed/Urban
RH12 3EF,RH12 3,509085.0,134068.0,Horsham,70,Planosols
BH24 4BZ,BH24 4,420374.0,103951.0,New Forest,70,Planosols
SW18 4DQ,SW18 4,525809.0,173881.0,Wandsworth,10,Unsurveyed/Urban
CR3 6HB,CR3 6,534086.0,155382.0,Tandridge,130,Unsurveyed/Urban
DA16 1LS,DA16 1,547450.0,176622.0,Bexley,50,Unsurveyed/Urban
DA11 8EA,DA11 8,562391.0,173047.0,Gravesham,20,Unsurveyed/Urban
ME7 5PR,ME7 5,577369.0,167220.0,Medway,70,Unsurveyed/Urban
PO1 5DS,PO1 5,465471.0,100518.0,Portsmouth,10,Unsurveyed/Urban
UB10 8JT,UB10 8,507517.0,186709.0,Hillingdon,40,Unsurveyed/Urban
OX14 3LG,OX14 3,449889.0,197146.0,Vale of White Horse,50,Cambisols
CT14 6NF,CT14 6,637755.0,153407.0,Dover,0,Unsurveyed/Urban
SW3 2AD,SW3 2,527173.0,179274.0,Kensington and Chelsea,10,Unsurveyed/Urban
PO37 7JA,PO37 7,457904.0,82176.0,Isle of Wight,40,Luvisols
PO32 6RT,PO32 6,450421.0,95476.0,Isle of Wight,10,Luvisols
E18 1QL,E18 1,540666.0,189767.0,Redbridge,20,Unsurveyed/Urban
GU7 2AD,GU7 2,496928.0,144423.0,Waverley,40,Unsurveyed/Urban
RH19 1BT,RH19 1,539108.0,138226.0,Mid Sussex,120,Unsurveyed/Urban
TN8 5DN,TN8 5,544585.0,146279.0,Sevenoaks,50,Unsurveyed/Urban
W3 6EX,W3 6,520273.0,180586.0,Ealing,30,Unsurveyed/Urban
RG42 3EW,RG42 3,488250.0,170039.0,Bracknell Forest,70,Planosols
RG21 7QH,RG21 7,463764.0,151979.0,Basingstoke and Deane,90,Unsurveyed/Urban
ME3 9JJ,ME3 9,577804.0,173017.0,Medway,50,Mixed
SS3 9EB,SS3 9,592992.0,185086.0,Southend-on-Sea,10,Unsurveyed/Urban
BN1 4ZB,BN1 4,531139.0,105204.0,Brighton and Hove,30,Unsurveyed/Urban
BN3 5NW,BN3 5,527175.0,105566.0,Brighton and Hove,20,Unsurveyed/Urban
RG10 0AB,RG10 0,479313.0,175744.0,Wokingham,50,Luvisols
SO32 2QP,SO32 2,457744.0,117311.0,Winchester,80,Luvisols
CR0 6PX,CR0 6,533813.0,166296.0,Croydon,60,Unsurveyed/Urban
GU2 4EX,GU2 4,499333.0,148434.0,Guildford,40,Unsurveyed/Urban
PO17 5AW,PO17 5,457380.0,112849.0,Winchester,50,Planosols
GU4 8PS,GU4 8,502740.0,149039.0,Guildford,140,Leptosols
KT13 9ZD,KT13 9,509599.0,165014.0,Elmbridge,30,Unsurveyed/Urban
GU8 5AN,GU8 5,496092.0,140622.0,Waverley,70,Luvisols
HA5 2EJ,HA5 2,510675.0,188423.0,Hillingdon,50,Unsurveyed/Urban
GU14 9AE,GU14 9,485601.0,157552.0,Rushmoor,70,Unsurveyed/Urban
NW10 3PL,NW10 3,523236.0,183588.0,Brent,60,Unsurveyed/Urban
SS9 3PE,SS9 3,583297.0,186659.0,Southend-on-Sea,40,Unsurveyed/Urban
BN3 8BJ,BN3 8,527067.0,107402.0,Brighton and Hove,80,Unsurveyed/Urban
NW9 6FL,NW9 6,520933.0,189503.0,Barnet,50,Unsurveyed/Urban
RG9 2DL,RG9 2,475921.0,183036.0,South Oxfordshire,40,Cambisols
SW19 5PE,SW19 5,524013.0,172620.0,Wandsworth,30,Unsurveyed/Urban
BN1 6PL,BN1 6,530767.0,106897.0,Brighton and Hove,60,Unsurveyed/Urban
GU4 7SU,GU4 7,504590.0,151789.0,Guildford,80,Gleysols
SS5 6NA,SS5 6,580977.0,195370.0,Rochford,10,Unsurveyed/Urban
GU5 0HY,GU5 0,501175.0,144470.0,Waverley,50,Gleysols
W2 4RA,W2 4,525845.0,180799.0,Westminster,20,Unsurveyed/Urban
BR5 3TU,BR5 3,547298.0,168217.0,Bromley,50,Unsurveyed/Urban
UB3 4BN,UB3 4,509154.0,178878.0,Hillingdon,30,Unsurveyed/Urban
W1T 5NA,W1T 5,529073.0,182173.0,Camden,30,Unsurveyed/Urban
GU27 2BL,GU27 2,490558.0,133205.0,Waverley,160,Podzols
CR0 2PH,CR0 2,531861.0,167176.0,Croydon,50,Unsurveyed/Urban
CT9 1EJ,CT9 1,635441.0,170999.0,Thanet,10,Unsurveyed/Urban
SO40 7GS,SO40 7,431630.0,112644.0,New Forest,20,Planosols
W5 3WG,W5 3,517544.0,180349.0,Ealing,30,Unsurveyed/Urban
ME7 4EE,ME7 4,578063.0,167608.0,Medway,60,Unsurveyed/Urban
PO2 9PL,PO2 9,465024.0,103682.0,Portsmouth,0,Unsurveyed/Urban
BN43 5PZ,BN43 5,521713.0,105211.0,Adur,10,Unsurveyed/Urban
TW3 1XY,TW3 1,514245.0,175451.0,Hounslow,20,Unsurveyed/Urban
RM12 6SW,RM12 6,553520.0,185355.0,Havering,20,Unsurveyed/Urban
E6 1EW,E6 1,542035.0,183705.0,Newham,10,Unsurveyed/Urban
WC1V 7JU,WC1V 7,530834.0,181543.0,Camden,20,Unsurveyed/Urban
RH20 2DS,RH20 2,506064.0,118526.0,Horsham,20,Luvisols
GU16 6LX,GU16 6,488491.0,157011.0,Surrey Heath,70,Gleysols
BN44 3JY,BN44 3,519940.0,110799.0,Horsham,0,Cambisols
BN6 8AS,BN6 8,530610.0,115541.0,Mid Sussex,50,Unsurveyed/Urban
SS17 0LR,SS17 0,567797.0,182372.0,Thurrock,10,Unsurveyed/Urban
BN2 1EJ,BN2 1,532686.0,103612.0,Brighton and Hove,20,Unsurveyed/Urban
HA3 8DD,HA3 8,517301.0,188844.0,Harrow,40,Unsurveyed/Urban
SW16 4QX,SW16 4,531071.0,168914.0,Croydon,40,Unsurveyed/Urban
SO32 1UP,SO32 1,455384.0,117441.0,Winchester,40,Stagnosols
CT15 4JH,CT15 4,624974.0,151403.0,Dover,70,Cambisols
SW1A 2PA,SW1A 2,530035.0,180203.0,Westminster,10,Unsurveyed/Urban
KT22 9QF,KT22 9,514133.0,155910.0,Mole Valley,50,Unsurveyed/Urban
W13 9DQ,W13 9,516278.0,180026.0,Ealing,20,Unsurveyed/Urban
CT19 6QP,CT19 6,623223.0,136881.0,Folkestone and Hythe,40,Unsurveyed/Urban
GU10 3AZ,GU10 3,484128.0,142311.0,Waverley,70,Podzols
ME2 2UN,ME2 2,572491.0,168874.0,Medway,30,Unsurveyed/Urban
W12 8PN,W12 8,523681.0,179829.0,Hammersmith and Fulham,10,Unsurveyed/Urban
E8 1WN,E8 1,534630.0,183318.0,Tower Hamlets,20,Unsurveyed/Urban
SL2 4QS,SL2 4,499449.0,184521.0,Buckinghamshire,70,Planosols
IG6 2TF,IG6 2,544335.0,191783.0,Redbridge,50,Unsurveyed/Urban
KT21 1QF,KT21 1,518248.0,159513.0,Mole Valley,50,Unsurveyed/Urban
E17 4DP,E17 4,538562.0,190693.0,Waltham Forest,30,Unsurveyed/Urban
RH10 6RL,RH10 6,528537.0,135957.0,Crawley,80,Unsurveyed/Urban
BR2 0TN,BR2 0,539637.0,167482.0,Bromley,80,Unsurveyed/Urban
SW15 2YR,SW15 2,524432.0,175056.0,Wandsworth,20,Unsurveyed/Urban
SO22 6HZ,SO22 6,446735.0,131888.0,Winchester,60,Unsurveyed/Urban
SE10 9LU,SE10 9,538947.0,178179.0,Greenwich,10,Unsurveyed/Urban
OX49 5QF,OX49 5,468885.0,194392.0,South Oxfordshire,110,Luvisols
SS4 1DY,SS4 1,588233.0,190933.0,Rochford,10,Unsurveyed/Urban
SW18 1PH,SW18 1,524595.0,174121.0,Wandsworth,20,Unsurveyed/Urban
UB9 5BJ,UB9 5,504153.0,187089.0,Buckinghamshire,40,Luvisols
CT11 8DG,CT11 8,638857.0,165201.0,Thanet,20,Unsurveyed/Urban
HA1 4JD,HA1 4,514504.0,188234.0,Harrow,60,Unsurveyed/Urban
KT5 9PB,KT5 9,519775.0,165724.0,Kingston upon Thames,20,Unsurveyed/Urban
W1H 1QE,W1H 1,527574.0,181692.0,Westminster,30,Unsurveyed/Urban
TW4 5JG,TW4 5,512886.0,175042.0,Hounslow,20,Unsurveyed/Urban
PO19 7TG,PO19 7,487258.0,104559.0,Chichester,10,Unsurveyed/Urban
OX11 9JB,OX11 9,451483.0,186939.0,Vale of White Horse,70,Cambisols
GU9 9JR,GU9 9,486190.0,148305.0,Waverley,80,Luvisols
CR0 2RG,CR0 2,531905.0,166383.0,Croydon,50,Unsurveyed/Urban
SW4 8JP,SW4 8,529670.0,174196.0,Lambeth,30,Unsurveyed/Urban
E4 8QJ,E4 8,536871.0,192049.0,Waltham Forest,10,Unsurveyed/Urban
W1W 6DS,W1W 6,529126.0,181692.0,Westminster,30,Unsurveyed/Urban
SP10 3JG,SP10 3,435270.0,145420.0,Test Valley,80,Unsurveyed/Urban
RH1 6WU,RH1 6,528212.0,150643.0,Reigate and Banstead,80,Unsurveyed/Urban
ME20 7QQ,ME20 7,572042.0,157665.0,Tonbridge and Malling,30,Unsurveyed/Urban
GU19 5NR,GU19 5,491375.0,163339.0,Surrey Heath,60,Umbrisols
SE26 6DB,SE26 6,534761.0,171270.0,Bromley,70,Unsurveyed/Urban
BH24 1GY,BH24 1,414854.0,104981.0,New Forest,20,Unsurveyed/Urban
PO14 2AS,PO14 2,455629.0,102988.0,Fareham,10,Unsurveyed/Urban
SM3 9NU,SM3 9,525227.0,166514.0,Sutton,30,Unsurveyed/Urban
SE15 4AX,SE15 4,534083.0,176087.0,Southwark,10,Unsurveyed/Urban
BN12 4QL,BN12 4,510988.0,101917.0,Worthing,10,Unsurveyed/Urban
DA1 3PL,DA1 3,551921.0,174505.0,Bexley,10,Unsurveyed/Urban
EC1M 4AS,EC1M 4,531756.0,182070.0,Islington,20,Unsurveyed/Urban
KT5 9QP,KT5 9,520239.0,165824.0,Kingston upon Thames,30,Unsurveyed/Urban
N16 5DY,N16 5,532897.0,187847.0,Hackney,30,Unsurveyed/Urban
CR0 2XT,CR0 2,532388.0,166971.0,Croydon,50,Unsurveyed/Urban
NW11 8SQ,NW11 8,523963.0,186378.0,Barnet,60,Unsurveyed/Urban
