postcode,sector,easting,northing,localAuthority,altitude,soilType,riskLabel,medianPrice
SE5 0RP,SE5 0,532121.0,176972.0,Southwark,10,Unsurveyed/Urban,3,812400.0
UB10 0SL,UB10 0,508090.0,182304.0,Hillingdon,50,Unsurveyed/Urban,1,449200.0
E11 3RP,E11 3,540906.0,187010.0,Redbridge,20,Unsurveyed/Urban,1,545700.0
ME19 5AG,ME19 5,567721.0,158378.0,Tonbridge and Malling,30,Luvisols,1,462200.0
KT7 0WG,KT7 0,518842.0,168682.0,Kingston upon Thames,10,Unsurveyed/Urban,1,898700.0
SL3 6LU,SL3 6,499119.0,181878.0,Slough,40,Unsurveyed/Urban,1,611500.0
ME13 9BQ,ME13 9,605887.0,159306.0,Swale,30,Luvisols,1,293500.0
EC2V 6AT,EC2V 6,532348.0,181172.0,City of London,10,Unsurveyed/Urban,1,11763200.0
RH19 2PX,RH19 2,535147.0,139483.0,Mid Sussex,80,Luvisols,1,605300.0
E4 6RH,E4 6,537774.0,193487.0,Waltham Forest,40,Unsurveyed/Urban,1,249800.0
TN12 7NZ,TN12 7,567327.0,141863.0,Tunbridge Wells,90,Luvisols,1,577200.0
SO18 5GR,SO18 5,446196.0,113799.0,Southampton,70,Unsurveyed/Urban,1,207300.0
BN14 9AG,BN14 9,514799.0,104410.0,Worthing,10,Unsurveyed/Urban,1,403400.0
TN21 0YH,TN21 0,558166.0,121515.0,Wealden,150,Luvisols,1,513600.0
SE13 7JZ,SE13 7,537460.0,174759.0,Lewisham,20,Unsurveyed/Urban,8,619100.0
DA12 5UF,DA12 5,566136.0,170617.0,Gravesham,70,Arenosols,1,311700.0
TN34 1LD,TN34 1,581290.0,109273.0,Hastings,20,Unsurveyed/Urban,1,193900.0
SS3 0BY,SS3 0,595525.0,189724.0,Rochford,0,Gleysols,6,365100.0
PO20 0TW,PO20 0,485913.0,92614.0,Chichester,10,Unsurveyed/Urban,1,432900.0
DA1 1BG,DA1 1,554142.0,174232.0,Dartford,10,Unsurveyed/Urban,7,19900.0
SE21 8BJ,SE21 8,532492.0,172531.0,Lambeth,40,Unsurveyed/Urban,1,729200.0
EN5 5PP,EN5 5,524577.0,197026.0,Barnet,130,Unsurveyed/Urban,1,602300.0
BN5 9HY,BN5 9,521566.0,116245.0,Horsham,30,Luvisols,1,586900.0
CM13 2BS,CM13 2,561343.0,192979.0,Brentwood,80,Unsurveyed/Urban,1,717700.0
ME7 4LJ,ME7 4,577600.0,167858.0,Medway,50,Unsurveyed/Urban,1,441100.0
SW18 2PG,SW18 2,526306.0,174313.0,Wandsworth,20,Unsurveyed/Urban,1,427000.0
E1 8LE,E1 8,534081.0,180765.0,Tower Hamlets,10,Unsurveyed/Urban,1,1488800.0
HA2 8RB,HA2 8,512624.0,185423.0,Harrow,40,Unsurveyed/Urban,1,373000.0
GU28 0JJ,GU28 0,498449.0,120168.0,Chichester,40,Luvisols,1,755600.0
SW8 1QD,SW8 1,530743.0,177590.0,Lambeth,10,Unsurveyed/Urban,3,908600.0
SO15 2GT,SO15 2,441461.0,112405.0,Southampton,10,Unsurveyed/Urban,1,506200.0
ME10 4TG,ME10 4,590978.0,163256.0,Swale,20,Cambisols,1,243000.0
HA5 3BD,HA5 3,512831.0,189562.0,Harrow,80,Cambisols,1,720200.0
SL9 0RF,SL9 0,500275.0,188574.0,Buckinghamshire,80,Unsurveyed/Urban,1,717900.0
RG4 9SZ,RG4 9,470884.0,180604.0,South Oxfordshire,90,Luvisols,1,612300.0
RH16 1HA,RH16 1,532726.0,124411.0,Mid Sussex,60,Unsurveyed/Urban,1,569800.0
GU9 9NS,GU9 9,485670.0,147626.0,Waverley,70,Unsurveyed/Urban,1,414700.0
DA14 5RH,DA14 5,547591.0,170922.0,Bexley,30,Unsurveyed/Urban,1,800800.0
RH17 5BZ,RH17 5,530410.0,125584.0,Mid Sussex,110,Luvisols,1,897300.0
W13 9RB,W13 9,516988.0,179591.0,Ealing,20,Unsurveyed/Urban,1,677700.0
RM11 1JQ,RM11 1,553525.0,187822.0,Havering,20,Unsurveyed/Urban,1,430200.0
BN42 4HG,BN42 4,524016.0,105755.0,Adur,10,Unsurveyed/Urban,1,373700.0
SM3 8HJ,SM3 8,523327.0,164797.0,Sutton,40,Unsurveyed/Urban,1,186900.0
BN14 7DQ,BN14 7,514359.0,103429.0,Worthing,10,Unsurveyed/Urban,1,282400.0
SL1 2PE,SL1 2,496649.0,179669.0,Slough,30,Unsurveyed/Urban,7,358400.0
DA1 2AY,DA1 2,553844.0,174312.0,Dartford,10,Unsurveyed/Urban,1,312000.0
NW5 2AX,NW5 2,529556.0,184920.0,Camden,40,Unsurveyed/Urban,1,986300.0
E9 6AB,E9 6,535811.0,185024.0,Hackney,10,Unsurveyed/Urban,1,496400.0
W2 5UB,W2 5,525033.0,181645.0,Westminster,30,Unsurveyed/Urban,1,1806400.0
E6 6LE,E6 6,543549.0,181609.0,Newham,10,Unsurveyed/Urban,6,1436200.0
RM14 1BJ,RM14 1,556985.0,187287.0,Havering,20,Unsurveyed/Urban,1,500100.0
TN4 0AF,TN4 0,558526.0,142612.0,Tunbridge Wells,100,Luvisols,1,427800.0
TN27 0NL,TN27 0,596462.0,150334.0,Ashford,190,Luvisols,1,175600.0
DA13 9JX,DA13 9,563480.0,170216.0,Gravesham,60,Cambisols,1,414000.0
SW1V 1LP,SW1V 1,528972.0,178774.0,Westminster,10,Unsurveyed/Urban,1,998200.0
SO14 3FS,SO14 3,442778.0,111174.0,Southampton,10,Unsurveyed/Urban,1,225200.0
EN5 1SH,EN5 1,526102.0,195920.0,Barnet,80,Unsurveyed/Urban,1,649600.0
E1 2BA,E1 2,534556.0,181589.0,Tower Hamlets,10,Unsurveyed/Urban,1,611700.0
BH25 6NR,BH25 6,424209.0,94338.0,New Forest,30,Unsurveyed/Urban,1,514200.0
SW1V 2BQ,SW1V 2,529457.0,178427.0,Westminster,10,Unsurveyed/Urban,4,3890100.0
SO20 8BB,SO20 8,431573.0,132100.0,Test Valley,40,Leptosols,1,773300.0
ME14 5UB,ME14 5,578030.0,156277.0,Maidstone,60,Luvisols,1,432100.0
PO6 1NE,PO6 1,467967.0,105693.0,Portsmouth,10,Unsurveyed/Urban,1,402400.0
CM4 9EQ,CM4 9,565497.0,199816.0,Brentwood,60,Stagnosols,1,554700.0
W1T 4AY,W1T 4,529328.0,181927.0,Camden,30,Unsurveyed/Urban,1,3640200.0
EC1Y 0UU,EC1Y 0,532202.0,182231.0,Islington,20,Unsurveyed/Urban,1,821900.0
NW8 6AR,NW8 6,527084.0,183603.0,Westminster,40,Unsurveyed/Urban,1,7369400.0
W1H 5EF,W1H 5,527449.0,181426.0,Westminster,30,Unsurveyed/Urban,1,1093200.0
DA7 6AN,DA7 6,550227.0,175240.0,Bexley,40,Unsurveyed/Urban,1,361300.0
SW2 4DH,SW2 4,530080.0,174170.0,Lambeth,30,Unsurveyed/Urban,1,645200.0
BR5 2HZ,BR5 2,545977.0,168018.0,Bromley,70,Unsurveyed/Urban,1,400600.0
W8 7PB,W8 7,525175.0,180159.0,Kensington and Chelsea,40,Unsurveyed/Urban,1,4072400.0
GU21 3QW,GU21 3,497492.0,159297.0,Woking,30,Luvisols,1,313000.0
HA0 3HX,HA0 3,516641.0,186146.0,Brent,60,Unsurveyed/Urban,1,633900.0
SL5 9LT,SL5 9,492164.0,166386.0,Bracknell Forest,80,Podzols,1,1372600.0
ME18 5PN,ME18 5,568481.0,153504.0,Tonbridge and Malling,30,Planosols,1,447400.0
SE28 8QF,SE28 8,547851.0,181380.0,Bexley,0,Unsurveyed/Urban,3,349700.0
CT8 8DZ,CT8 8,632366.0,169299.0,Thanet,20,Cambisols,1,221200.0
ME20 7NN,ME20 7,572968.0,157821.0,Tonbridge and Malling,30,Mixed,1,864400.0
RG40 3JJ,RG40 3,480485.0,165705.0,Wokingham,60,Podzols,1,763500.0
TW4 5LY,TW4 5,513132.0,173661.0,Richmond upon Thames,20,Unsurveyed/Urban,1,471200.0
E3 3ER,E3 3,537541.0,182797.0,Tower Hamlets,10,Unsurveyed/Urban,1,1523500.0
RM11 2ED,RM11 2,553310.0,188812.0,Havering,30,Unsurveyed/Urban,1,579700.0
BN22 0NJ,BN22 0,558934.0,102895.0,Wealden,20,Unsurveyed/Urban,1,283700.0
CT7 0DZ,CT7 0,629981.0,168493.0,Thanet,20,Unsurveyed/Urban,1,303700.0
SE25 4BL,SE25 4,533904.0,168998.0,Croydon,70,Unsurveyed/Urban,1,598600.0
TW20 9HA,TW20 9,501574.0,171596.0,Runnymede,20,Unsurveyed/Urban,10,217500.0
W1H 7NG,W1H 7,527701.0,181158.0,Westminster,30,Unsurveyed/Urban,1,2154000.0
GU17 9JW,GU17 9,484693.0,159387.0,Hart,80,Podzols,1,921600.0
SO22 5AZ,SO22 5,447022.0,130087.0,Winchester,80,Unsurveyed/Urban,1,776400.0
TN8 6JG,TN8 6,543861.0,148027.0,Sevenoaks,60,Cambisols,1,599500.0
N1 9UL,N1 9,531056.0,183321.0,Islington,40,Unsurveyed/Urban,1,927300.0
ME1 2BZ,ME1 2,574496.0,167794.0,Medway,20,Unsurveyed/Urban,1,228300.0
SM6 9HB,SM6 9,530050.0,163069.0,Sutton,80,Unsurveyed/Urban,1,345000.0
BN6 9DF,BN6 9,526509.0,116615.0,Mid Sussex,40,Stagnosols,1,626200.0
EN5 2FP,EN5 2,525039.0,195783.0,Barnet,90,Unsurveyed/Urban,1,533800.0
W11 2EU,W11 2,524591.0,181112.0,Kensington and Chelsea,20,Unsurveyed/Urban,1,3475500.0
SE6 1HR,SE6 1,539316.0,173040.0,Lewisham,30,Unsurveyed/Urban,1,500000.0
CR0 5DN,CR0 5,534627.0,165615.0,Croydon,80,Unsurveyed/Urban,1,578300.0
RH12 5XF,RH12 5,517675.0,132237.0,Horsham,50,Unsurveyed/Urban,1,270100.0
N1 5JG,N1 5,533162.0,183329.0,Hackney,20,Unsurveyed/Urban,1,810200.0
RH4 3JJ,RH4 3,515251.0,145693.0,Mole Valley,150,Luvisols,1,645700.0
SE9 3AS,SE9 3,543108.0,172228.0,Greenwich,60,Unsurveyed/Urban,1,446900.0
HA5 3SP,HA5 3,510891.0,190448.0,Harrow,70,Unsurveyed/Urban,1,785100.0
W8 6PF,W8 6,525083.0,179087.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,2422300.0
SO16 9LL,SO16 9,437575.0,114967.0,Southampton,10,Unsurveyed/Urban,1,189200.0
ME9 7AZ,ME9 7,584022.0,166923.0,Swale,30,Planosols,1,956200.0
SW18 1TQ,SW18 1,525880.0,174953.0,Wandsworth,10,Unsurveyed/Urban,4,897200.0
N17 6UH,N17 6,533636.0,190050.0,Haringey,20,Unsurveyed/Urban,1,465900.0
RG7 5EX,RG7 5,463764.0,172343.0,West Berkshire,50,Gleysols,1,481300.0
SE7 8LB,SE7 8,541697.0,178485.0,Greenwich,10,Unsurveyed/Urban,1,1422200.0
SE5 8SZ,SE5 8,532705.0,176670.0,Southwark,10,Unsurveyed/Urban,1,681100.0
E2 7HG,E2 7,533587.0,182417.0,Tower Hamlets,20,Unsurveyed/Urban,1,773200.0
RM6 5HU,RM6 5,547721.0,189693.0,Barking and Dagenham,30,Unsurveyed/Urban,1,379100.0
PO7 6FQ,PO7 6,466002.0,113805.0,Winchester,60,Leptosols,1,330600.0
BN20 7XX,BN20 7,558731.0,97279.0,Eastbourne,130,Leptosols,1,427300.0
UB8 2LB,UB8 2,505374.0,182362.0,Hillingdon,30,Unsurveyed/Urban,1,196700.0
HA8 8ST,HA8 8,519704.0,193368.0,Barnet,70,Unsurveyed/Urban,1,555000.0
OX12 0HJ,OX12 0,441773.0,193283.0,Vale of White Horse,60,Cambisols,8,397300.0
SW2 3LH,SW2 3,531607.0,172872.0,Lambeth,40,Unsurveyed/Urban,1,463900.0
OX11 7AQ,OX11 7,451865.0,190067.0,South Oxfordshire,70,Luvisols,1,275600.0
CT20 1WT,CT20 1,623228.0,136404.0,Folkestone and Hythe,30,Unsurveyed/Urban,1,202700.0
ME15 7BW,ME15 7,576413.0,154908.0,Maidstone,40,Unsurveyed/Urban,1,726900.0
N8 8QL,N8 8,529937.0,188808.0,Haringey,40,Unsurveyed/Urban,1,942500.0
EN5 2QB,EN5 2,523821.0,195235.0,Barnet,90,Cambisols,1,374900.0
SE12 0PZ,SE12 0,540461.0,172756.0,Lewisham,50,Unsurveyed/Urban,1,411500.0
GU34 5FQ,GU34 5,467130.0,135847.0,East Hampshire,220,Luvisols,1,700000.0
N10 1EE,N10 1,528518.0,190319.0,Haringey,80,Unsurveyed/Urban,1,443100.0
RG19 4AE,RG19 4,453154.0,166961.0,West Berkshire,70,Planosols,1,285500.0
UB4 0AP,UB4 0,510388.0,181564.0,Hillingdon,40,Unsurveyed/Urban,1,379400.0
KT16 8EH,KT16 8,504522.0,166650.0,Runnymede,20,Unsurveyed/Urban,10,371100.0
PO36 8BJ,PO36 8,460056.0,84627.0,Isle of Wight,10,Luvisols,1,140100.0
CR4 4NR,CR4 4,527725.0,168692.0,Merton,20,Unsurveyed/Urban,1,334300.0
E3 5TW,E3 5,536133.0,183031.0,Tower Hamlets,20,Unsurveyed/Urban,1,600200.0
RG8 8SJ,RG8 8,455978.0,176520.0,West Berkshire,130,Luvisols,1,731600.0
RG14 1PJ,RG14 1,446578.0,168132.0,West Berkshire,80,Unsurveyed/Urban,1,208600.0
IG1 1SF,IG1 1,544612.0,186208.0,Redbridge,10,Unsurveyed/Urban,1,479600.0
PO18 9ND,PO18 9,483038.0,117394.0,Chichester,200,Leptosols,1,770600.0
TW9 1YR,TW9 1,517869.0,175252.0,Richmond upon Thames,10,Unsurveyed/Urban,1,1769900.0
SW6 5PT,SW6 5,525198.0,177141.0,Hammersmith and Fulham,0,Unsurveyed/Urban,1,1024700.0
SL6 5LB,SL6 5,486237.0,181252.0,Windsor and Maidenhead,50,Unsurveyed/Urban,1,467100.0
BN16 3HH,BN16 3,505033.0,102652.0,Arun,10,Unsurveyed/Urban,1,374300.0
SE20 8SB,SE20 8,534431.0,169341.0,Bromley,50,Unsurveyed/Urban,1,347400.0
NW5 1RD,NW5 1,528438.0,186365.0,Camden,60,Unsurveyed/Urban,1,439400.0
SE15 5EG,SE15 5,534464.0,176745.0,Southwark,10,Unsurveyed/Urban,1,7700.0
SS14 3SX,SS14 3,572712.0,189407.0,Basildon,20,Unsurveyed/Urban,1,1005500.0
KT16 0QG,KT16 0,501393.0,163224.0,Runnymede,40,Gleysols,1,852700.0
BR8 8NJ,BR8 8,552291.0,167769.0,Sevenoaks,80,Luvisols,1,335400.0
E13 8BP,E13 8,540283.0,182499.0,Newham,10,Unsurveyed/Urban,1,371800.0
PO41 0SN,PO41 0,437001.0,88987.0,Isle of Wight,10,Planosols,1,454200.0
SE21 8JR,SE21 8,532147.0,173002.0,Lambeth,60,Unsurveyed/Urban,1,764200.0
BN9 9ND,BN9 9,544198.0,101269.0,Lewes,30,Unsurveyed/Urban,1,233500.0
ME13 7FD,ME13 7,600794.0,162383.0,Swale,10,Cambisols,1,701900.0
SE18 4DD,SE18 4,543232.0,177566.0,Greenwich,50,Unsurveyed/Urban,1,554000.0
HP19 8HB,HP19 8,480113.0,214632.0,Buckinghamshire,80,Unsurveyed/Urban,1,242200.0
TN15 6LE,TN15 6,557702.0,163048.0,Sevenoaks,160,Luvisols,1,459700.0
RG7 5HR,RG7 5,461062.0,168422.0,West Berkshire,50,Luvisols,1,349300.0
SS13 1BH,SS13 1,574437.0,189853.0,Basildon,20,Mixed,1,337400.0
BN9 9EE,BN9 9,544633.0,100888.0,Lewes,20,Unsurveyed/Urban,1,224100.0
SS9 5QU,SS9 5,584076.0,189354.0,Southend-on-Sea,40,Stagnosols,1,517500.0
RG8 7AB,RG8 7,463482.0,176477.0,West Berkshire,50,Gleysols,6,663300.0
W7 3ED,W7 3,515390.0,180603.0,Ealing,30,Unsurveyed/Urban,1,517400.0
OX39 4PX,OX39 4,475379.0,201051.0,South Oxfordshire,120,Cambisols,1,514600.0
KT2 6SU,KT2 6,518518.0,169530.0,Kingston upon Thames,10,Unsurveyed/Urban,1,633000.0
HA7 4EW,HA7 4,517178.0,192146.0,Harrow,80,Unsurveyed/Urban,1,581000.0
RH19 4RS,RH19 4,539790.0,137404.0,Mid Sussex,100,Planosols,1,485800.0
TN11 0NT,TN11 0,562197.0,145073.0,Tunbridge Wells,50,Planosols,1,529000.0
DA12 5DP,DA12 5,565721.0,171133.0,Gravesham,60,Unsurveyed/Urban,1,255200.0
DA15 9LF,DA15 9,546950.0,173751.0,Bexley,30,Unsurveyed/Urban,1,393000.0
RG45 7NU,RG45 7,483528.0,164019.0,Bracknell Forest,90,Podzols,1,324000.0
PO5 4LJ,PO5 4,464626.0,100147.0,Portsmouth,10,Unsurveyed/Urban,1,144100.0
RH19 4QL,RH19 4,536503.0,132997.0,Mid Sussex,170,Planosols,1,492600.0
RH8 0RJ,RH8 0,541620.0,151041.0,Tandridge,100,Planosols,1,727800.0
HP11 2TX,HP11 2,485597.0,191960.0,Buckinghamshire,150,Unsurveyed/Urban,1,432700.0
BN12 4RX,BN12 4,511501.0,102700.0,Worthing,10,Unsurveyed/Urban,1,315400.0
ME15 7JQ,ME15 7,577402.0,153615.0,Maidstone,70,Unsurveyed/Urban,1,253300.0
DA2 6BG,DA2 6,556316.0,173755.0,Dartford,40,Unsurveyed/Urban,1,339600.0
HA5 3SH,HA5 3,511056.0,190542.0,Harrow,70,Unsurveyed/Urban,1,687100.0
TW15 2AS,TW15 2,507603.0,170722.0,Spelthorne,20,Unsurveyed/Urban,1,446700.0
W1U 3SF,W1U 3,528165.0,181261.0,Westminster,20,Unsurveyed/Urban,1,1929000.0
E14 9BQ,E14 9,538517.0,180540.0,Tower Hamlets,10,Unsurveyed/Urban,1,769200.0
BR4 9JN,BR4 9,539787.0,165096.0,Bromley,70,Unsurveyed/Urban,1,549700.0
SL2 4PD,SL2 4,497771.0,182987.0,Buckinghamshire,40,Planosols,1,814100.0
ME7 1UR,ME7 1,576828.0,168956.0,Medway,30,Unsurveyed/Urban,1,200500.0
ME17 1EB,ME17 1,584788.0,148737.0,Maidstone,60,Planosols,1,441200.0
PO2 9DE,PO2 9,464976.0,102413.0,Portsmouth,10,Unsurveyed/Urban,1,223700.0
E6 3LA,E6 3,541957.0,182526.0,Newham,10,Unsurveyed/Urban,5,397800.0
KT1 4BU,KT1 4,517651.0,169419.0,Richmond upon Thames,10,Unsurveyed/Urban,10,713400.0
TN38 0HE,TN38 0,580144.0,109080.0,Hastings,30,Unsurveyed/Urban,1,414500.0
CR0 5AL,CR0 5,537065.0,164056.0,Croydon,90,Luvisols,1,584700.0
N16 0QW,N16 0,532766.0,187002.0,Hackney,30,Unsurveyed/Urban,1,838000.0
GU14 7JZ,GU14 7,486861.0,155264.0,Rushmoor,70,Unsurveyed/Urban,1,382800.0
CR0 5NL,CR0 5,533346.0,165706.0,Croydon,70,Unsurveyed/Urban,1,329100.0
OX14 5QZ,OX14 5,449357.0,196955.0,Vale of White Horse,50,Unsurveyed/Urban,1,334200.0
RM3 8DF,RM3 8,553809.0,191820.0,Havering,50,Unsurveyed/Urban,1,182400.0
EC2P 2PD,EC2P 2,531073.0,182317.0,Islington,20,Unsurveyed/Urban,1,40078700.0
KT23 4HL,KT23 4,512672.0,152911.0,Mole Valley,100,Leptosols,1,828200.0
BN8 5UA,BN8 5,546222.0,111977.0,Lewes,10,Stagnosols,1,482700.0
RG25 3DX,RG25 3,451726.0,149780.0,Basingstoke and Deane,90,Luvisols,1,388000.0
ME13 7JY,ME13 7,601261.0,161366.0,Swale,10,Unsurveyed/Urban,1,238700.0
UB3 1AT,UB3 1,509227.0,179707.0,Hillingdon,40,Unsurveyed/Urban,1,1418000.0
SW8 2ED,SW8 2,530139.0,176771.0,Lambeth,10,Unsurveyed/Urban,1,675800.0
PO2 8JG,PO2 8,464592.0,102560.0,Portsmouth,10,Unsurveyed/Urban,1,161600.0
IG11 8QF,IG11 8,544202.0,184740.0,Barking and Dagenham,10,Unsurveyed/Urban,1,295700.0
TN15 0LX,TN15 0,557185.0,154291.0,Sevenoaks,170,Luvisols,1,651500.0
SM4 5PY,SM4 5,525154.0,167162.0,Merton,30,Unsurveyed/Urban,1,436800.0
SM5 2ES,SM5 2,527925.0,165670.0,Sutton,30,Unsurveyed/Urban,2,442600.0
DA16 1TH,DA16 1,546716.0,175737.0,Bexley,40,Unsurveyed/Urban,1,414300.0
PO14 1HJ,PO14 1,456938.0,105754.0,Fareham,10,Unsurveyed/Urban,1,247100.0
DA16 2DP,DA16 2,546083.0,175489.0,Bexley,50,Unsurveyed/Urban,1,474500.0
W1T 3QE,W1T 3,529292.0,181442.0,Westminster,20,Unsurveyed/Urban,1,4342000.0
OX11 9NZ,OX11 9,453087.0,185528.0,Vale of White Horse,70,Cambisols,1,526700.0
HA7 3JG,HA7 3,515005.0,192757.0,Harrow,130,Planosols,1,807700.0
CT16 2HB,CT16 2,630072.0,144397.0,Dover,120,Unsurveyed/Urban,1,203800.0
NW11 0LU,NW11 0,524709.0,188299.0,Barnet,60,Unsurveyed/Urban,1,941200.0
RH8 0RL,RH8 0,542294.0,150757.0,Tandridge,80,Planosols,1,739700.0
CM4 9AW,CM4 9,563830.0,198393.0,Brentwood,50,Stagnosols,7,777800.0
RG17 7AU,RG17 7,436173.0,174438.0,West Berkshire,180,Luvisols,1,444300.0
KT2 5AH,KT2 5,517979.0,169673.0,Kingston upon Thames,10,Cambisols,10,279300.0
NW10 3BX,NW10 3,522963.0,183290.0,Brent,50,Unsurveyed/Urban,1,1207100.0
BN2 8FU,BN2 8,538080.0,102756.0,Brighton and Hove,40,Unsurveyed/Urban,1,505000.0
KT20 7DT,KT20 7,524709.0,153734.0,Reigate and Banstead,180,Luvisols,1,862700.0
W1H 6DU,W1H 6,528085.0,181070.0,Westminster,20,Unsurveyed/Urban,1,3097600.0
TN25 7FR,TN25 7,602402.0,139558.0,Ashford,40,Luvisols,1,329400.0
NW2 6SA,NW2 6,523522.0,185938.0,Brent,50,Unsurveyed/Urban,1,585600.0
ME12 1QG,ME12 1,591820.0,174683.0,Swale,0,Unsurveyed/Urban,6,180400.0
SL6 3YU,SL6 3,487785.0,179130.0,Windsor and Maidenhead,30,Unsurveyed/Urban,6,618100.0
GU16 6JE,GU16 6,488414.0,155674.0,Surrey Heath,70,Gleysols,1,490800.0
BR3 5HF,BR3 5,538134.0,169799.0,Bromley,50,Unsurveyed/Urban,1,504700.0
SL6 1HG,SL6 1,488426.0,180830.0,Windsor and Maidenhead,30,Unsurveyed/Urban,1,525200.0
HA9 7DA,HA9 7,518344.0,185280.0,Brent,50,Unsurveyed/Urban,1,535000.0
W1F 0ES,W1F 0,529643.0,181012.0,Westminster,20,Unsurveyed/Urban,1,2169700.0
TN4 9NJ,TN4 9,558770.0,140476.0,Tunbridge Wells,100,Unsurveyed/Urban,1,185900.0
SS9 4SE,SS9 4,582959.0,188644.0,Southend-on-Sea,50,Unsurveyed/Urban,1,345400.0
SS15 5QN,SS15 5,568215.0,189421.0,Basildon,40,Unsurveyed/Urban,1,256800.0
SS4 1XB,SS4 1,587320.0,190885.0,Rochford,10,Unsurveyed/Urban,1,318600.0
RG9 2AY,RG9 2,476130.0,182633.0,South Oxfordshire,40,Unsurveyed/Urban,1,884000.0
W1U 2QN,W1U 2,528373.0,181466.0,Westminster,20,Unsurveyed/Urban,1,1180500.0
CT17 9SX,CT17 9,630849.0,141391.0,Dover,40,Unsurveyed/Urban,1,123100.0
NW6 5NT,NW6 5,525693.0,183626.0,Camden,40,Unsurveyed/Urban,1,298500.0
SO50 6EH,SO50 6,446880.0,119996.0,Eastleigh,50,Cambisols,1,274700.0
ME2 1EF,ME2 1,570906.0,167034.0,Medway,20,Leptosols,1,348500.0
BN22 0EU,BN22 0,559426.0,102259.0,Eastbourne,30,Unsurveyed/Urban,1,294200.0
OX2 9QA,OX2 9,446430.0,204056.0,Vale of White Horse,120,Leptosols,1,570400.0
BH25 5RU,BH25 5,424848.0,96519.0,New Forest,40,Gleysols,1,526500.0
TN10 4RR,TN10 4,560047.0,149127.0,Tonbridge and Malling,30,Luvisols,1,472000.0
BN8 4LS,BN8 4,541614.0,121158.0,Lewes,50,Luvisols,1,365400.0
SM4 5NZ,SM4 5,525234.0,167169.0,Merton,30,Unsurveyed/Urban,1,387700.0
UB1 2BU,UB1 2,512617.0,181257.0,Ealing,30,Unsurveyed/Urban,1,469900.0
RH16 1NN,RH16 1,532825.0,124868.0,Mid Sussex,50,Unsurveyed/Urban,1,407700.0
TN13 1RX,TN13 1,553130.0,153286.0,Sevenoaks,160,Unsurveyed/Urban,1,1064800.0
ME8 9JH,ME8 9,581249.0,163965.0,Medway,90,Luvisols,1,294700.0
TN35 5FD,TN35 5,583348.0,111147.0,Hastings,100,Unsurveyed/Urban,1,239100.0
GU28 0ES,GU28 0,497627.0,121412.0,Chichester,50,Luvisols,1,691200.0
SW19 8BW,SW19 8,525144.0,172472.0,Merton,20,Unsurveyed/Urban,1,873500.0
W4 3LF,W4 3,520239.0,177610.0,Hounslow,10,Unsurveyed/Urban,4,256400.0
PO8 9PQ,PO8 9,469689.0,113126.0,East Hampshire,70,Cambisols,1,368600.0
ME7 3DX,ME7 3,578940.0,163768.0,Medway,110,Luvisols,1,371700.0
BN25 2QT,BN25 2,548142.0,100472.0,Lewes,40,Unsurveyed/Urban,1,430400.0
SO30 3HF,SO30 3,447117.0,115109.0,Eastleigh,30,Luvisols,1,402600.0
RG5 3AU,RG5 3,475709.0,173899.0,Wokingham,60,Unsurveyed/Urban,1,390000.0
BN16 3SB,BN16 3,506332.0,102817.0,Arun,10,Unsurveyed/Urban,1,297500.0
RG19 4GR,RG19 4,452968.0,166902.0,West Berkshire,70,Planosols,1,302400.0
BN1 9BN,BN1 9,533610.0,109465.0,Brighton and Hove,80,Leptosols,1,661700.0
RG40 3LT,RG40 3,481373.0,165174.0,Wokingham,60,Podzols,1,953500.0
BN8 4GA,BN8 4,538261.0,120538.0,Lewes,40,Luvisols,1,509300.0
EN5 2EP,EN5 2,524777.0,196121.0,Barnet,120,Cambisols,1,1040500.0
NW3 1NR,NW3 1,526895.0,185657.0,Camden,80,Unsurveyed/Urban,1,1759800.0
CM13 1DF,CM13 1,562876.0,195728.0,Brentwood,60,Unsurveyed/Urban,1,572600.0
TN6 1HF,TN6 1,551072.0,130071.0,Wealden,220,Unsurveyed/Urban,1,485800.0
CT11 8BW,CT11 8,638819.0,166182.0,Thanet,40,Unsurveyed/Urban,1,222700.0
NW5 3AZ,NW5 3,528127.0,184586.0,Camden,40,Unsurveyed/Urban,1,1276700.0
HA5 3JS,HA5 3,511156.0,190221.0,Harrow,70,Unsurveyed/Urban,1,734400.0
CM11 2BB,CM11 2,567946.0,194601.0,Basildon,70,Unsurveyed/Urban,1,431000.0
CR0 6AQ,CR0 6,534086.0,166067.0,Croydon,60,Unsurveyed/Urban,1,247800.0
CT15 6BB,CT15 6,636484.0,145634.0,Dover,70,Leptosols,1,575300.0
N1 9HE,N1 9,530404.0,183206.0,Islington,20,Unsurveyed/Urban,1,1088700.0
E8 4PH,E8 4,534515.0,183763.0,Hackney,20,Unsurveyed/Urban,1,1678300.0
DA7 4EU,DA7 4,548026.0,175660.0,Bexley,50,Unsurveyed/Urban,1,389700.0
PO19 1BJ,PO19 1,486088.0,105328.0,Chichester,20,Unsurveyed/Urban,1,980200.0
KT19 8FN,KT19 8,520482.0,162672.0,Epsom and Ewell,40,Unsurveyed/Urban,1,429300.0
GU10 3DU,GU10 3,484435.0,141441.0,Waverley,60,Podzols,1,907900.0
